PooledFundId,PooledFundName,CHFId,CHFProjectCode,OrganizationName,OrganizationAcronym,OrganizationType,ProjectStatus,ClusterId,ClusterName,LocationBeneficiaryId,ActivityCode,StandardActivityID,GlobalStandardActivityID,GlobalClusterId
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92276,Activity 1.4.1,,45,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92278,Activity 1.4.1,,45,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6834,Protection - Child Protection,92269,Activity 1.1.1,,85,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92264,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92265,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92266,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92267,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92272,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92275,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92276,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92274,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92263,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6834,Protection - Child Protection,92272,Activity 1.1.1,,85,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6834,Protection - Child Protection,92274,Activity 1.1.1,,85,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6834,Protection - Child Protection,92275,Activity 1.1.1,,85,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92268,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92263,Activity 1.1.1,,41,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92276,Activity 1.1.1,,41,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92278,Activity 1.1.1,,41,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92271,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92272,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92275,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92276,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92280,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92264,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92266,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92267,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92269,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92269,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92270,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92271,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92272,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92275,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92276,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92280,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92264,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92266,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92276,Activity 1.3.1,,47,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92278,Activity 1.3.1,,47,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92279,Activity 1.3.1,,47,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92263,Activity 1.2.1,,43,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92275,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92267,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92279,Activity 1.4.1,,45,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92265,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92267,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92268,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92271,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92272,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92275,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92276,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92274,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92263,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92264,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92268,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92271,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92272,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92275,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92276,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92274,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92263,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92264,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92265,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92266,Activity 1.1.2,,99,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92266,Activity 1.2.1,,96,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6834,Protection - Child Protection,92277,Activity 1.1.1,,85,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92270,Activity 1.2.1,,72,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92267,Activity 1.1.1,,76,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92263,Activity 1.3.1,,47,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92279,Activity 1.2.1,,43,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92279,Activity 1.1.1,,41,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,92271,Activity 1.1.1,,95,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92276,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92280,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92264,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92266,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92267,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92269,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92270,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92271,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6829,Protection,92272,Activity 1.3.1,,73,10
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92263,Activity 1.4.1,,45,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92276,Activity 1.2.1,,43,7
99,Bangladesh (AP-RHPF),39295,CBPF-BGD-26-R-INGO-NSFT-39295,International Rescue Committee,IRC,International NGO,Implementation & Reporting,6814,Health,92278,Activity 1.2.1,,43,7
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.3.3,,128,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.3.2,,128,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.1.1,,125,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6834,Protection - Child Protection,99597,Activity 1.1.5,,91,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.3.1,,128,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.2.1,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.1.2,,125,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.3.3,,128,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.3.2,,128,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.3.1,,128,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.2.1,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.1.2,,125,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.1.1,,125,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6834,Protection - Child Protection,99602,Activity 1.1.5,,91,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6834,Protection - Child Protection,99602,Activity 1.1.4,,83,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6834,Protection - Child Protection,99602,Activity 1.1.3,,84,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6834,Protection - Child Protection,99602,Activity 1.1.2,,89,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99603,Activity 1.1.2,,95,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99603,Activity 1.1.1,,94,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.1.4,,125,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99600,Activity 1.1.5,,101,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99600,Activity 1.1.4,,99,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99600,Activity 1.1.3,,96,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99600,Activity 1.1.2,,95,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99600,Activity 1.1.1,,94,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.2.10,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.3.6,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.3.5,,128,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.2.9,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.3.4,,127,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99600,Activity 1.2.8,,127,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99600,Activity 1.2.7,,127,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.2.6,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.2.5,,127,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.2.4,,127,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.2.3,,127,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.2.2,,127,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.1.6,,125,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.1.5,,125,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99604,Activity 1.1.4,,125,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.1.3,,125,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99603,Activity 1.1.5,,101,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99603,Activity 1.1.4,,99,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6839,Protection - Gender-Based Violence,99603,Activity 1.1.3,,96,10
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.2.10,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.3.6,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.2.9,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99600,Activity 1.2.9,,126,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.2.8,,127,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.2.7,,127,11
99,Bangladesh (AP-RHPF),39299,CBPF-BGD-26-R-INGO-NSFT-39299,World Vision of Bangladesh,WVB,International NGO,Implementation & Reporting,6859,WASH,99599,Activity 1.2.2,,127,11
